driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
41,17.66364802474288,24.987085390030792,146.6686865685843,8.22939950464929,7.323437365287912,7.323437365287912,0.0,0.0
42,17.97112574572773,25.313667396185995,185.92137603046285,7.24392439405191,7.342541650458266,7.24392439405191,0.09861725640635566,0.013430942730873132
43,18.076323494538894,25.264807149156088,191.624069748917,7.47658240195236,7.188483654617194,7.188483654617194,0.0,0.0
44,18.38438922991768,26.13162628739211,196.998745131485,8.270591138745768,7.747237057474429,7.747237057474429,0.0,0.0
45,20.190758406413572,26.353908257636306,141.1773912009081,6.262847816733418,6.163149851222734,6.163149851222734,0.0,0.0
46,20.221386112964577,28.086891991085203,163.44583180427938,8.044063051751479,7.865505878120626,7.865505878120626,0.0,0.0
47,20.228167239432754,27.145204363806783,220.07237375326838,7.868427968136091,6.91703712437403,6.91703712437403,0.0,0.0
48,20.505323449595977,28.19757187065644,188.09538019587762,7.758610537951771,7.692248421060462,7.692248421060462,0.0,0.0
49,20.57261938279703,26.84721944822817,144.90754336622544,6.142343337025861,6.274600065431141,6.142343337025861,0.13225672840528002,0.02107811287191455
50,21.587500797968666,29.363883497291276,229.5103245328365,8.64134742201398,7.77638269932261,7.77638269932261,0.0,0.0
51,21.66155700930097,29.55711640523943,185.34446432618944,7.960464516400118,7.895559395938459,7.895559395938459,0.0,0.0
52,21.71229638348308,29.547590939291943,204.26136036921562,8.48351709546748,7.835294555808865,7.835294555808865,0.0,0.0
53,22.440471719631766,29.109356773867972,179.10642091898575,7.585524847298499,6.668885054236206,6.668885054236206,0.0,0.0
54,22.684651155941456,29.982017062656183,180.07035345442637,7.772239191318409,7.297365906714727,7.297365906714727,0.0,0.0
55,23.449685269817916,30.007073901674968,160.56185429173425,6.960679612423529,6.557388631857052,6.557388631857052,0.0,0.0
56,24.51337295013216,31.906750925878555,165.2431866462637,7.500395102206279,7.393377975746393,7.393377975746393,0.0,0.0
57,24.944096870669885,32.569798813743404,194.08436811070558,8.001874675951166,7.625701943073519,7.625701943073519,0.0,0.0
58,25.232278261197255,32.580865408597305,178.36894804164257,7.366370279709583,7.34858714740005,7.34858714740005,0.0,0.0
59,26.53554421147586,33.454670166486906,168.40026391697626,6.55632143792662,6.919125955011047,6.55632143792662,0.3628045170844274,0.052435021337004714
60,26.765905943593495,32.97954792952147,143.60308161875707,5.95135174659428,6.213641985927978,5.95135174659428,0.26229023933369877,0.04221199739664868
61,26.856878768002883,33.266837233654705,153.48771934761533,6.007289349994611,6.4099584656518225,6.007289349994611,0.4026691156572113,0.06281930184336448
62,27.30847137812556,34.703334612599946,144.98546332042196,6.890888456103379,7.394863234474386,6.890888456103379,0.5039747783710062,0.06815200800760014
63,27.651630672205222,35.61447352204927,156.2492899154861,7.393720253893353,7.962842849844051,7.393720253893353,0.5691225959506987,0.07147228781010599
